parameter,stationname,date,hour,date_time,dayofweek,mass_conc,mass_conc_movel,valido
NO,Grajaú-Parelheiros,2010-03-04,9,2010-03-04T08:59:59Z,qui,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,10,2010-03-04T09:59:59Z,qui,35,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,11,2010-03-04T10:59:59Z,qui,35,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,12,2010-03-04T11:59:59Z,qui,21,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,13,2010-03-04T12:59:59Z,qui,31,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,14,2010-03-04T13:59:59Z,qui,22,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,15,2010-03-04T14:59:59Z,qui,32,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,16,2010-03-04T15:59:59Z,qui,19,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,17,2010-03-04T16:59:59Z,qui,21,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,18,2010-03-04T17:59:59Z,qui,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,19,2010-03-04T18:59:59Z,qui,16,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,20,2010-03-04T19:59:59Z,qui,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,21,2010-03-04T20:59:59Z,qui,11,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,22,2010-03-04T21:59:59Z,qui,16,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,23,2010-03-04T22:59:59Z,qui,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-04,24,2010-03-04T23:59:59Z,qui,7,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,1,2010-03-05T00:59:59Z,sex,5,-,Não
NO,Grajaú-Parelheiros,2010-03-05,2,2010-03-05T01:59:59Z,sex,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,3,2010-03-05T02:59:59Z,sex,0,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,4,2010-03-05T03:59:59Z,sex,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,5,2010-03-05T04:59:59Z,sex,4,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,6,2010-03-05T05:59:59Z,sex,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,7,2010-03-05T06:59:59Z,sex,8,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,8,2010-03-05T07:59:59Z,sex,12,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,9,2010-03-05T08:59:59Z,sex,12,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,10,2010-03-05T09:59:59Z,sex,11,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,11,2010-03-05T10:59:59Z,sex,27,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,12,2010-03-05T11:59:59Z,sex,27,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,13,2010-03-05T12:59:59Z,sex,10,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,14,2010-03-05T13:59:59Z,sex,32,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,15,2010-03-05T14:59:59Z,sex,19,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,16,2010-03-05T15:59:59Z,sex,15,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,17,2010-03-05T16:59:59Z,sex,21,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,18,2010-03-05T17:59:59Z,sex,27,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,19,2010-03-05T18:59:59Z,sex,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,20,2010-03-05T19:59:59Z,sex,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,21,2010-03-05T20:59:59Z,sex,25,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,22,2010-03-05T21:59:59Z,sex,17,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,23,2010-03-05T22:59:59Z,sex,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-05,24,2010-03-05T23:59:59Z,sex,12,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,1,2010-03-06T00:59:59Z,sáb,14,-,Não
NO,Grajaú-Parelheiros,2010-03-06,2,2010-03-06T01:59:59Z,sáb,8,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,3,2010-03-06T02:59:59Z,sáb,4,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,4,2010-03-06T03:59:59Z,sáb,5,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,5,2010-03-06T04:59:59Z,sáb,24,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,6,2010-03-06T05:59:59Z,sáb,37,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,7,2010-03-06T06:59:59Z,sáb,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,8,2010-03-06T07:59:59Z,sáb,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,9,2010-03-06T08:59:59Z,sáb,7,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,10,2010-03-06T09:59:59Z,sáb,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,11,2010-03-06T10:59:59Z,sáb,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,12,2010-03-06T11:59:59Z,sáb,32,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,13,2010-03-06T12:59:59Z,sáb,10,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,14,2010-03-06T13:59:59Z,sáb,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,15,2010-03-06T14:59:59Z,sáb,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,16,2010-03-06T15:59:59Z,sáb,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,17,2010-03-06T16:59:59Z,sáb,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,18,2010-03-06T17:59:59Z,sáb,9,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,19,2010-03-06T18:59:59Z,sáb,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,20,2010-03-06T19:59:59Z,sáb,1,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,21,2010-03-06T20:59:59Z,sáb,3,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,22,2010-03-06T21:59:59Z,sáb,8,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,23,2010-03-06T22:59:59Z,sáb,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-06,24,2010-03-06T23:59:59Z,sáb,11,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,1,2010-03-07T00:59:59Z,dom,17,-,Não
NO,Grajaú-Parelheiros,2010-03-07,2,2010-03-07T01:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,3,2010-03-07T02:59:59Z,dom,19,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,4,2010-03-07T03:59:59Z,dom,9,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,5,2010-03-07T04:59:59Z,dom,21,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,6,2010-03-07T05:59:59Z,dom,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,7,2010-03-07T06:59:59Z,dom,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,8,2010-03-07T07:59:59Z,dom,27,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,9,2010-03-07T08:59:59Z,dom,31,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,10,2010-03-07T09:59:59Z,dom,25,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,11,2010-03-07T10:59:59Z,dom,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,12,2010-03-07T11:59:59Z,dom,10,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,13,2010-03-07T12:59:59Z,dom,8,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,14,2010-03-07T13:59:59Z,dom,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,15,2010-03-07T14:59:59Z,dom,10,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,16,2010-03-07T15:59:59Z,dom,10,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,17,2010-03-07T16:59:59Z,dom,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,18,2010-03-07T17:59:59Z,dom,0,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,19,2010-03-07T18:59:59Z,dom,3,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,20,2010-03-07T19:59:59Z,dom,3,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,21,2010-03-07T20:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,22,2010-03-07T21:59:59Z,dom,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,23,2010-03-07T22:59:59Z,dom,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-07,24,2010-03-07T23:59:59Z,dom,11,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,1,2010-03-08T00:59:59Z,seg,10,-,Não
NO,Grajaú-Parelheiros,2010-03-08,2,2010-03-08T01:59:59Z,seg,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,3,2010-03-08T02:59:59Z,seg,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,4,2010-03-08T03:59:59Z,seg,4,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,5,2010-03-08T04:59:59Z,seg,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,6,2010-03-08T05:59:59Z,seg,66,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,7,2010-03-08T06:59:59Z,seg,56,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,8,2010-03-08T07:59:59Z,seg,48,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,9,2010-03-08T08:59:59Z,seg,55,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,10,2010-03-08T09:59:59Z,seg,48,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,11,2010-03-08T10:59:59Z,seg,37,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,12,2010-03-08T11:59:59Z,seg,33,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,13,2010-03-08T12:59:59Z,seg,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,14,2010-03-08T13:59:59Z,seg,24,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,15,2010-03-08T14:59:59Z,seg,21,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,16,2010-03-08T15:59:59Z,seg,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,17,2010-03-08T16:59:59Z,seg,4,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,18,2010-03-08T17:59:59Z,seg,5,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,19,2010-03-08T18:59:59Z,seg,12,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,20,2010-03-08T19:59:59Z,seg,29,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,21,2010-03-08T20:59:59Z,seg,17,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,22,2010-03-08T21:59:59Z,seg,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,23,2010-03-08T22:59:59Z,seg,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-08,24,2010-03-08T23:59:59Z,seg,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,1,2010-03-09T00:59:59Z,ter,10,-,Não
NO,Grajaú-Parelheiros,2010-03-09,2,2010-03-09T01:59:59Z,ter,29,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,3,2010-03-09T02:59:59Z,ter,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,4,2010-03-09T03:59:59Z,ter,55,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,5,2010-03-09T04:59:59Z,ter,146,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,6,2010-03-09T05:59:59Z,ter,174,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,7,2010-03-09T06:59:59Z,ter,378,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,8,2010-03-09T07:59:59Z,ter,202,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,9,2010-03-09T08:59:59Z,ter,89,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,10,2010-03-09T09:59:59Z,ter,52,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,11,2010-03-09T10:59:59Z,ter,31,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,12,2010-03-09T11:59:59Z,ter,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,13,2010-03-09T12:59:59Z,ter,26,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,14,2010-03-09T13:59:59Z,ter,28,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,15,2010-03-09T14:59:59Z,ter,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,16,2010-03-09T15:59:59Z,ter,24,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,17,2010-03-09T16:59:59Z,ter,27,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,18,2010-03-09T17:59:59Z,ter,45,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,19,2010-03-09T18:59:59Z,ter,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,20,2010-03-09T19:59:59Z,ter,1,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,21,2010-03-09T20:59:59Z,ter,0,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,22,2010-03-09T21:59:59Z,ter,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,23,2010-03-09T22:59:59Z,ter,30,-,Sim
NO,Grajaú-Parelheiros,2010-03-09,24,2010-03-09T23:59:59Z,ter,106,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,1,2010-03-10T00:59:59Z,qua,48,-,Não
NO,Grajaú-Parelheiros,2010-03-10,2,2010-03-10T01:59:59Z,qua,99,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,3,2010-03-10T02:59:59Z,qua,112,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,4,2010-03-10T03:59:59Z,qua,86,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,5,2010-03-10T04:59:59Z,qua,125,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,6,2010-03-10T05:59:59Z,qua,216,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,7,2010-03-10T06:59:59Z,qua,168,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,8,2010-03-10T07:59:59Z,qua,165,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,9,2010-03-10T08:59:59Z,qua,79,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,10,2010-03-10T09:59:59Z,qua,57,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,11,2010-03-10T10:59:59Z,qua,35,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,12,2010-03-10T11:59:59Z,qua,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,13,2010-03-10T12:59:59Z,qua,24,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,14,2010-03-10T13:59:59Z,qua,22,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,15,2010-03-10T14:59:59Z,qua,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,16,2010-03-10T15:59:59Z,qua,22,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,17,2010-03-10T16:59:59Z,qua,21,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,18,2010-03-10T17:59:59Z,qua,35,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,19,2010-03-10T18:59:59Z,qua,31,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,20,2010-03-10T19:59:59Z,qua,44,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,21,2010-03-10T20:59:59Z,qua,4,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,22,2010-03-10T21:59:59Z,qua,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,23,2010-03-10T22:59:59Z,qua,12,-,Sim
NO,Grajaú-Parelheiros,2010-03-10,24,2010-03-10T23:59:59Z,qua,45,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,1,2010-03-11T00:59:59Z,qui,45,-,Não
NO,Grajaú-Parelheiros,2010-03-11,2,2010-03-11T01:59:59Z,qui,98,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,3,2010-03-11T02:59:59Z,qui,141,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,4,2010-03-11T03:59:59Z,qui,120,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,5,2010-03-11T04:59:59Z,qui,129,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,6,2010-03-11T05:59:59Z,qui,208,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,7,2010-03-11T06:59:59Z,qui,245,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,8,2010-03-11T07:59:59Z,qui,105,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,9,2010-03-11T08:59:59Z,qui,75,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,10,2010-03-11T09:59:59Z,qui,40,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,11,2010-03-11T10:59:59Z,qui,22,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,12,2010-03-11T11:59:59Z,qui,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,13,2010-03-11T12:59:59Z,qui,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,14,2010-03-11T13:59:59Z,qui,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,15,2010-03-11T14:59:59Z,qui,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,16,2010-03-11T15:59:59Z,qui,24,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,17,2010-03-11T16:59:59Z,qui,19,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,18,2010-03-11T17:59:59Z,qui,28,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,19,2010-03-11T18:59:59Z,qui,77,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,20,2010-03-11T19:59:59Z,qui,16,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,21,2010-03-11T20:59:59Z,qui,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,22,2010-03-11T21:59:59Z,qui,7,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,23,2010-03-11T22:59:59Z,qui,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-11,24,2010-03-11T23:59:59Z,qui,34,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,1,2010-03-12T00:59:59Z,sex,72,-,Não
NO,Grajaú-Parelheiros,2010-03-12,2,2010-03-12T01:59:59Z,sex,56,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,3,2010-03-12T02:59:59Z,sex,38,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,4,2010-03-12T03:59:59Z,sex,41,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,5,2010-03-12T04:59:59Z,sex,85,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,6,2010-03-12T05:59:59Z,sex,154,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,7,2010-03-12T06:59:59Z,sex,212,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,8,2010-03-12T07:59:59Z,sex,151,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,9,2010-03-12T08:59:59Z,sex,62,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,10,2010-03-12T09:59:59Z,sex,22,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,11,2010-03-12T10:59:59Z,sex,21,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,12,2010-03-12T11:59:59Z,sex,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,13,2010-03-12T12:59:59Z,sex,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,14,2010-03-12T13:59:59Z,sex,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,15,2010-03-12T14:59:59Z,sex,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,16,2010-03-12T15:59:59Z,sex,17,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,17,2010-03-12T16:59:59Z,sex,5,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,18,2010-03-12T17:59:59Z,sex,16,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,19,2010-03-12T18:59:59Z,sex,25,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,20,2010-03-12T19:59:59Z,sex,14,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,21,2010-03-12T20:59:59Z,sex,14,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,22,2010-03-12T21:59:59Z,sex,21,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,23,2010-03-12T22:59:59Z,sex,17,-,Sim
NO,Grajaú-Parelheiros,2010-03-12,24,2010-03-12T23:59:59Z,sex,12,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,1,2010-03-13T00:59:59Z,sáb,5,-,Não
NO,Grajaú-Parelheiros,2010-03-13,2,2010-03-13T01:59:59Z,sáb,5,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,3,2010-03-13T02:59:59Z,sáb,0,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,4,2010-03-13T03:59:59Z,sáb,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,5,2010-03-13T04:59:59Z,sáb,38,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,6,2010-03-13T05:59:59Z,sáb,140,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,7,2010-03-13T06:59:59Z,sáb,169,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,8,2010-03-13T07:59:59Z,sáb,123,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,9,2010-03-13T08:59:59Z,sáb,62,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,10,2010-03-13T09:59:59Z,sáb,44,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,11,2010-03-13T10:59:59Z,sáb,22,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,12,2010-03-13T11:59:59Z,sáb,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,13,2010-03-13T12:59:59Z,sáb,19,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,14,2010-03-13T13:59:59Z,sáb,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,15,2010-03-13T14:59:59Z,sáb,15,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,16,2010-03-13T15:59:59Z,sáb,14,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,17,2010-03-13T16:59:59Z,sáb,18,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,18,2010-03-13T17:59:59Z,sáb,15,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,19,2010-03-13T18:59:59Z,sáb,30,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,20,2010-03-13T19:59:59Z,sáb,43,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,21,2010-03-13T20:59:59Z,sáb,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,22,2010-03-13T21:59:59Z,sáb,8,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,23,2010-03-13T22:59:59Z,sáb,11,-,Sim
NO,Grajaú-Parelheiros,2010-03-13,24,2010-03-13T23:59:59Z,sáb,90,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,1,2010-03-14T00:59:59Z,dom,189,-,Não
NO,Grajaú-Parelheiros,2010-03-14,2,2010-03-14T01:59:59Z,dom,124,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,3,2010-03-14T02:59:59Z,dom,30,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,4,2010-03-14T03:59:59Z,dom,4,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,5,2010-03-14T04:59:59Z,dom,33,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,6,2010-03-14T05:59:59Z,dom,34,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,7,2010-03-14T06:59:59Z,dom,53,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,8,2010-03-14T07:59:59Z,dom,35,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,9,2010-03-14T08:59:59Z,dom,23,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,10,2010-03-14T09:59:59Z,dom,17,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,11,2010-03-14T10:59:59Z,dom,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,12,2010-03-14T11:59:59Z,dom,15,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,13,2010-03-14T12:59:59Z,dom,11,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,14,2010-03-14T13:59:59Z,dom,11,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,15,2010-03-14T14:59:59Z,dom,13,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,16,2010-03-14T15:59:59Z,dom,12,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,17,2010-03-14T16:59:59Z,dom,0,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,18,2010-03-14T17:59:59Z,dom,0,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,19,2010-03-14T18:59:59Z,dom,1,-,Não
NO,Grajaú-Parelheiros,2010-03-14,20,2010-03-14T19:59:59Z,dom,15,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,21,2010-03-14T20:59:59Z,dom,40,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,22,2010-03-14T21:59:59Z,dom,44,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,23,2010-03-14T22:59:59Z,dom,25,-,Sim
NO,Grajaú-Parelheiros,2010-03-14,24,2010-03-14T23:59:59Z,dom,27,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,1,2010-03-15T00:59:59Z,seg,13,-,Não
NO,Grajaú-Parelheiros,2010-03-15,2,2010-03-15T01:59:59Z,seg,6,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,3,2010-03-15T02:59:59Z,seg,3,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,4,2010-03-15T03:59:59Z,seg,4,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,5,2010-03-15T04:59:59Z,seg,16,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,6,2010-03-15T05:59:59Z,seg,40,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,7,2010-03-15T06:59:59Z,seg,54,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,8,2010-03-15T07:59:59Z,seg,41,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,9,2010-03-15T08:59:59Z,seg,27,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,10,2010-03-15T09:59:59Z,seg,34,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,11,2010-03-15T10:59:59Z,seg,30,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,12,2010-03-15T11:59:59Z,seg,30,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,13,2010-03-15T12:59:59Z,seg,20,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,14,2010-03-15T13:59:59Z,seg,26,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,15,2010-03-15T14:59:59Z,seg,2,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,16,2010-03-15T15:59:59Z,seg,11,-,Sim
NO,Grajaú-Parelheiros,2010-03-15,17,2010-03-15T16:59:59Z,seg,21,-,Sim
