parameter,stationname,date,hour,date_time,dayofweek,mass_conc,mass_conc_movel,valido
NO,Pinheiros,2010-09-06,16,2010-09-06T15:59:59Z,seg,6,-,Sim
NO,Pinheiros,2010-09-06,17,2010-09-06T16:59:59Z,seg,6,-,Sim
NO,Pinheiros,2010-09-06,18,2010-09-06T17:59:59Z,seg,5,-,Sim
NO,Pinheiros,2010-09-06,19,2010-09-06T18:59:59Z,seg,6,-,Sim
NO,Pinheiros,2010-09-06,20,2010-09-06T19:59:59Z,seg,5,-,Sim
NO,Pinheiros,2010-09-06,21,2010-09-06T20:59:59Z,seg,5,-,Sim
NO,Pinheiros,2010-09-06,22,2010-09-06T21:59:59Z,seg,4,-,Sim
NO,Pinheiros,2010-09-06,23,2010-09-06T22:59:59Z,seg,5,-,Sim
NO,Pinheiros,2010-09-06,24,2010-09-06T23:59:59Z,seg,5,-,Sim
NO,Pinheiros,2010-09-07,1,2010-09-07T00:59:59Z,ter,2,-,Não
NO,Pinheiros,2010-09-07,2,2010-09-07T01:59:59Z,ter,2,-,Sim
NO,Pinheiros,2010-09-07,3,2010-09-07T02:59:59Z,ter,1,-,Sim
NO,Pinheiros,2010-09-07,4,2010-09-07T03:59:59Z,ter,1,-,Sim
NO,Pinheiros,2010-09-07,5,2010-09-07T04:59:59Z,ter,1,-,Sim
NO,Pinheiros,2010-09-07,6,2010-09-07T05:59:59Z,ter,2,-,Sim
NO,Pinheiros,2010-09-07,7,2010-09-07T06:59:59Z,ter,12,-,Sim
NO,Pinheiros,2010-09-07,8,2010-09-07T07:59:59Z,ter,24,-,Sim
NO,Pinheiros,2010-09-07,9,2010-09-07T08:59:59Z,ter,25,-,Sim
NO,Pinheiros,2010-09-07,10,2010-09-07T09:59:59Z,ter,16,-,Sim
NO,Pinheiros,2010-09-07,11,2010-09-07T10:59:59Z,ter,16,-,Sim
NO,Pinheiros,2010-09-07,12,2010-09-07T11:59:59Z,ter,17,-,Sim
NO,Pinheiros,2010-09-07,13,2010-09-07T12:59:59Z,ter,17,-,Sim
NO,Pinheiros,2010-09-07,14,2010-09-07T13:59:59Z,ter,56,-,Sim
NO,Pinheiros,2010-09-07,15,2010-09-07T14:59:59Z,ter,46,-,Sim
NO,Pinheiros,2010-09-07,16,2010-09-07T15:59:59Z,ter,50,-,Sim
NO,Pinheiros,2010-09-07,17,2010-09-07T16:59:59Z,ter,45,-,Sim
NO,Pinheiros,2010-09-07,18,2010-09-07T17:59:59Z,ter,45,-,Sim
NO,Pinheiros,2010-09-07,19,2010-09-07T18:59:59Z,ter,41,-,Sim
NO,Pinheiros,2010-09-07,20,2010-09-07T19:59:59Z,ter,16,-,Sim
NO,Pinheiros,2010-09-07,21,2010-09-07T20:59:59Z,ter,7,-,Sim
NO,Pinheiros,2010-09-07,22,2010-09-07T21:59:59Z,ter,6,-,Sim
NO,Pinheiros,2010-09-07,23,2010-09-07T22:59:59Z,ter,6,-,Sim
NO,Pinheiros,2010-09-07,24,2010-09-07T23:59:59Z,ter,2,-,Sim
NO,Pinheiros,2010-09-08,1,2010-09-08T00:59:59Z,qua,1,-,Não
NO,Pinheiros,2010-09-08,2,2010-09-08T01:59:59Z,qua,1,-,Sim
NO,Pinheiros,2010-09-08,3,2010-09-08T02:59:59Z,qua,1,-,Sim
NO,Pinheiros,2010-09-08,4,2010-09-08T03:59:59Z,qua,1,-,Sim
NO,Pinheiros,2010-09-08,5,2010-09-08T04:59:59Z,qua,1,-,Sim
NO,Pinheiros,2010-09-08,6,2010-09-08T05:59:59Z,qua,7,-,Sim
NO,Pinheiros,2010-09-08,7,2010-09-08T06:59:59Z,qua,12,-,Sim
NO,Pinheiros,2010-09-08,8,2010-09-08T07:59:59Z,qua,25,-,Sim
NO,Pinheiros,2010-09-08,9,2010-09-08T08:59:59Z,qua,18,-,Sim
NO,Pinheiros,2010-09-08,10,2010-09-08T09:59:59Z,qua,24,-,Sim
NO,Pinheiros,2010-09-08,11,2010-09-08T10:59:59Z,qua,24,-,Não
NO,Pinheiros,2010-09-08,12,2010-09-08T11:59:59Z,qua,24,-,Não
NO,Pinheiros,2010-09-08,13,2010-09-08T12:59:59Z,qua,13,-,Não
NO,Pinheiros,2010-09-08,14,2010-09-08T13:59:59Z,qua,11,-,Sim
NO,Pinheiros,2010-09-08,15,2010-09-08T14:59:59Z,qua,427,-,Não
NO,Pinheiros,2010-09-08,16,2010-09-08T15:59:59Z,qua,10,-,Sim
NO,Pinheiros,2010-09-08,17,2010-09-08T16:59:59Z,qua,10,-,Não
NO,Pinheiros,2010-09-08,18,2010-09-08T17:59:59Z,qua,6,-,Não
NO,Pinheiros,2010-09-08,19,2010-09-08T18:59:59Z,qua,6,-,Sim
NO,Pinheiros,2010-09-08,20,2010-09-08T19:59:59Z,qua,4,-,Sim
NO,Pinheiros,2010-09-08,21,2010-09-08T20:59:59Z,qua,5,-,Sim
NO,Pinheiros,2010-09-08,22,2010-09-08T21:59:59Z,qua,5,-,Sim
NO,Pinheiros,2010-09-08,23,2010-09-08T22:59:59Z,qua,3,-,Sim
NO,Pinheiros,2010-09-08,24,2010-09-08T23:59:59Z,qua,2,-,Sim
NO,Pinheiros,2010-09-09,1,2010-09-09T00:59:59Z,qui,1,-,Não
NO,Pinheiros,2010-09-09,2,2010-09-09T01:59:59Z,qui,0,-,Sim
NO,Pinheiros,2010-09-09,3,2010-09-09T02:59:59Z,qui,1,-,Sim
NO,Pinheiros,2010-09-09,4,2010-09-09T03:59:59Z,qui,1,-,Sim
NO,Pinheiros,2010-09-09,5,2010-09-09T04:59:59Z,qui,1,-,Sim
NO,Pinheiros,2010-09-09,6,2010-09-09T05:59:59Z,qui,3,-,Sim
NO,Pinheiros,2010-09-09,7,2010-09-09T06:59:59Z,qui,13,-,Sim
NO,Pinheiros,2010-09-09,8,2010-09-09T07:59:59Z,qui,31,-,Sim
NO,Pinheiros,2010-09-09,9,2010-09-09T08:59:59Z,qui,13,-,Sim
NO,Pinheiros,2010-09-09,10,2010-09-09T09:59:59Z,qui,12,-,Sim
NO,Pinheiros,2010-09-09,11,2010-09-09T10:59:59Z,qui,11,-,Sim
NO,Pinheiros,2010-09-09,12,2010-09-09T11:59:59Z,qui,11,-,Sim
NO,Pinheiros,2010-09-09,13,2010-09-09T12:59:59Z,qui,8,-,Sim
NO,Pinheiros,2010-09-09,14,2010-09-09T13:59:59Z,qui,8,-,Sim
NO,Pinheiros,2010-09-09,15,2010-09-09T14:59:59Z,qui,8,-,Sim
NO,Pinheiros,2010-09-09,16,2010-09-09T15:59:59Z,qui,10,-,Sim
NO,Pinheiros,2010-09-09,17,2010-09-09T16:59:59Z,qui,7,-,Sim
NO,Pinheiros,2010-09-09,18,2010-09-09T17:59:59Z,qui,6,-,Sim
NO,Pinheiros,2010-09-09,19,2010-09-09T18:59:59Z,qui,5,-,Sim
NO,Pinheiros,2010-09-09,20,2010-09-09T19:59:59Z,qui,4,-,Sim
NO,Pinheiros,2010-09-09,21,2010-09-09T20:59:59Z,qui,6,-,Sim
NO,Pinheiros,2010-09-09,22,2010-09-09T21:59:59Z,qui,8,-,Sim
NO,Pinheiros,2010-09-09,23,2010-09-09T22:59:59Z,qui,5,-,Sim
NO,Pinheiros,2010-09-09,24,2010-09-09T23:59:59Z,qui,2,-,Sim
NO,Pinheiros,2010-09-10,1,2010-09-10T00:59:59Z,sex,3,-,Não
NO,Pinheiros,2010-09-10,2,2010-09-10T01:59:59Z,sex,1,-,Sim
NO,Pinheiros,2010-09-10,3,2010-09-10T02:59:59Z,sex,1,-,Sim
NO,Pinheiros,2010-09-10,4,2010-09-10T03:59:59Z,sex,1,-,Sim
NO,Pinheiros,2010-09-10,5,2010-09-10T04:59:59Z,sex,2,-,Sim
NO,Pinheiros,2010-09-10,6,2010-09-10T05:59:59Z,sex,4,-,Sim
NO,Pinheiros,2010-09-10,7,2010-09-10T06:59:59Z,sex,12,-,Sim
NO,Pinheiros,2010-09-10,8,2010-09-10T07:59:59Z,sex,29,-,Sim
NO,Pinheiros,2010-09-10,9,2010-09-10T08:59:59Z,sex,27,-,Sim
NO,Pinheiros,2010-09-10,10,2010-09-10T09:59:59Z,sex,26,-,Sim
NO,Pinheiros,2010-09-10,11,2010-09-10T10:59:59Z,sex,35,-,Sim
NO,Pinheiros,2010-09-10,12,2010-09-10T11:59:59Z,sex,13,-,Sim
NO,Pinheiros,2010-09-10,13,2010-09-10T12:59:59Z,sex,11,-,Sim
NO,Pinheiros,2010-09-10,14,2010-09-10T13:59:59Z,sex,10,-,Sim
NO,Pinheiros,2010-09-10,15,2010-09-10T14:59:59Z,sex,9,-,Sim
NO,Pinheiros,2010-09-10,16,2010-09-10T15:59:59Z,sex,14,-,Sim
NO,Pinheiros,2010-09-10,17,2010-09-10T16:59:59Z,sex,14,-,Sim
NO,Pinheiros,2010-09-10,18,2010-09-10T17:59:59Z,sex,14,-,Sim
NO,Pinheiros,2010-09-10,19,2010-09-10T18:59:59Z,sex,17,-,Sim
NO,Pinheiros,2010-09-10,20,2010-09-10T19:59:59Z,sex,17,-,Sim
NO,Pinheiros,2010-09-10,21,2010-09-10T20:59:59Z,sex,17,-,Sim
NO,Pinheiros,2010-09-10,22,2010-09-10T21:59:59Z,sex,25,-,Sim
NO,Pinheiros,2010-09-10,23,2010-09-10T22:59:59Z,sex,27,-,Sim
NO,Pinheiros,2010-09-10,24,2010-09-10T23:59:59Z,sex,21,-,Sim
NO,Pinheiros,2010-09-11,1,2010-09-11T00:59:59Z,sáb,9,-,Não
NO,Pinheiros,2010-09-11,2,2010-09-11T01:59:59Z,sáb,8,-,Sim
NO,Pinheiros,2010-09-11,3,2010-09-11T02:59:59Z,sáb,5,-,Sim
NO,Pinheiros,2010-09-11,4,2010-09-11T03:59:59Z,sáb,5,-,Sim
NO,Pinheiros,2010-09-11,5,2010-09-11T04:59:59Z,sáb,6,-,Sim
NO,Pinheiros,2010-09-11,6,2010-09-11T05:59:59Z,sáb,16,-,Sim
NO,Pinheiros,2010-09-11,7,2010-09-11T06:59:59Z,sáb,22,-,Sim
NO,Pinheiros,2010-09-11,8,2010-09-11T07:59:59Z,sáb,32,-,Sim
NO,Pinheiros,2010-09-11,9,2010-09-11T08:59:59Z,sáb,36,-,Sim
NO,Pinheiros,2010-09-11,10,2010-09-11T09:59:59Z,sáb,30,-,Sim
NO,Pinheiros,2010-09-11,11,2010-09-11T10:59:59Z,sáb,26,-,Sim
NO,Pinheiros,2010-09-11,12,2010-09-11T11:59:59Z,sáb,14,-,Sim
NO,Pinheiros,2010-09-11,13,2010-09-11T12:59:59Z,sáb,13,-,Sim
NO,Pinheiros,2010-09-11,14,2010-09-11T13:59:59Z,sáb,10,-,Sim
NO,Pinheiros,2010-09-11,15,2010-09-11T14:59:59Z,sáb,6,-,Sim
NO,Pinheiros,2010-09-11,16,2010-09-11T15:59:59Z,sáb,6,-,Sim
NO,Pinheiros,2010-09-11,17,2010-09-11T16:59:59Z,sáb,15,-,Sim
NO,Pinheiros,2010-09-11,18,2010-09-11T17:59:59Z,sáb,33,-,Sim
NO,Pinheiros,2010-09-11,19,2010-09-11T18:59:59Z,sáb,80,-,Sim
NO,Pinheiros,2010-09-11,20,2010-09-11T19:59:59Z,sáb,168,-,Sim
NO,Pinheiros,2010-09-11,21,2010-09-11T20:59:59Z,sáb,300,-,Sim
NO,Pinheiros,2010-09-11,22,2010-09-11T21:59:59Z,sáb,296,-,Sim
NO,Pinheiros,2010-09-11,23,2010-09-11T22:59:59Z,sáb,438,-,Sim
NO,Pinheiros,2010-09-11,24,2010-09-11T23:59:59Z,sáb,468,-,Sim
NO,Pinheiros,2010-09-12,1,2010-09-12T00:59:59Z,dom,513,-,Não
NO,Pinheiros,2010-09-12,2,2010-09-12T01:59:59Z,dom,539,-,Sim
NO,Pinheiros,2010-09-12,3,2010-09-12T02:59:59Z,dom,533,-,Sim
NO,Pinheiros,2010-09-12,4,2010-09-12T03:59:59Z,dom,499,-,Sim
NO,Pinheiros,2010-09-12,5,2010-09-12T04:59:59Z,dom,417,-,Sim
NO,Pinheiros,2010-09-12,6,2010-09-12T05:59:59Z,dom,266,-,Sim
NO,Pinheiros,2010-09-12,7,2010-09-12T06:59:59Z,dom,56,-,Sim
NO,Pinheiros,2010-09-12,8,2010-09-12T07:59:59Z,dom,33,-,Sim
NO,Pinheiros,2010-09-12,9,2010-09-12T08:59:59Z,dom,21,-,Sim
NO,Pinheiros,2010-09-12,10,2010-09-12T09:59:59Z,dom,12,-,Sim
NO,Pinheiros,2010-09-12,11,2010-09-12T10:59:59Z,dom,18,-,Sim
NO,Pinheiros,2010-09-12,12,2010-09-12T11:59:59Z,dom,10,-,Sim
NO,Pinheiros,2010-09-12,13,2010-09-12T12:59:59Z,dom,5,-,Sim
NO,Pinheiros,2010-09-12,14,2010-09-12T13:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-12,15,2010-09-12T14:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-12,16,2010-09-12T15:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-12,17,2010-09-12T16:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-12,18,2010-09-12T17:59:59Z,dom,1,-,Sim
NO,Pinheiros,2010-09-12,19,2010-09-12T18:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-12,20,2010-09-12T19:59:59Z,dom,3,-,Sim
NO,Pinheiros,2010-09-12,21,2010-09-12T20:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-12,22,2010-09-12T21:59:59Z,dom,7,-,Sim
NO,Pinheiros,2010-09-12,23,2010-09-12T22:59:59Z,dom,28,-,Sim
NO,Pinheiros,2010-09-12,24,2010-09-12T23:59:59Z,dom,161,-,Sim
NO,Pinheiros,2010-09-13,1,2010-09-13T00:59:59Z,seg,42,-,Não
NO,Pinheiros,2010-09-13,2,2010-09-13T01:59:59Z,seg,152,-,Sim
NO,Pinheiros,2010-09-13,3,2010-09-13T02:59:59Z,seg,171,-,Sim
NO,Pinheiros,2010-09-13,4,2010-09-13T03:59:59Z,seg,81,-,Sim
NO,Pinheiros,2010-09-13,5,2010-09-13T04:59:59Z,seg,225,-,Sim
NO,Pinheiros,2010-09-13,6,2010-09-13T05:59:59Z,seg,250,-,Sim
NO,Pinheiros,2010-09-13,7,2010-09-13T06:59:59Z,seg,326,-,Sim
NO,Pinheiros,2010-09-13,8,2010-09-13T07:59:59Z,seg,432,-,Sim
NO,Pinheiros,2010-09-13,9,2010-09-13T08:59:59Z,seg,182,-,Sim
NO,Pinheiros,2010-09-13,10,2010-09-13T09:59:59Z,seg,81,-,Sim
NO,Pinheiros,2010-09-13,11,2010-09-13T10:59:59Z,seg,81,-,Sim
NO,Pinheiros,2010-09-13,12,2010-09-13T11:59:59Z,seg,31,-,Sim
NO,Pinheiros,2010-09-13,13,2010-09-13T12:59:59Z,seg,24,-,Sim
NO,Pinheiros,2010-09-13,14,2010-09-13T13:59:59Z,seg,33,-,Sim
NO,Pinheiros,2010-09-13,15,2010-09-13T14:59:59Z,seg,34,-,Sim
NO,Pinheiros,2010-09-13,16,2010-09-13T15:59:59Z,seg,35,-,Sim
NO,Pinheiros,2010-09-13,17,2010-09-13T16:59:59Z,seg,49,-,Sim
NO,Pinheiros,2010-09-13,18,2010-09-13T17:59:59Z,seg,102,-,Sim
NO,Pinheiros,2010-09-13,19,2010-09-13T18:59:59Z,seg,140,-,Sim
NO,Pinheiros,2010-09-13,20,2010-09-13T19:59:59Z,seg,123,-,Sim
NO,Pinheiros,2010-09-13,21,2010-09-13T20:59:59Z,seg,87,-,Sim
NO,Pinheiros,2010-09-13,22,2010-09-13T21:59:59Z,seg,170,-,Sim
NO,Pinheiros,2010-09-13,23,2010-09-13T22:59:59Z,seg,161,-,Sim
NO,Pinheiros,2010-09-13,24,2010-09-13T23:59:59Z,seg,204,-,Sim
NO,Pinheiros,2010-09-14,1,2010-09-14T00:59:59Z,ter,342,-,Não
NO,Pinheiros,2010-09-14,2,2010-09-14T01:59:59Z,ter,298,-,Sim
NO,Pinheiros,2010-09-14,3,2010-09-14T02:59:59Z,ter,312,-,Sim
NO,Pinheiros,2010-09-14,4,2010-09-14T03:59:59Z,ter,4,-,Sim
NO,Pinheiros,2010-09-14,5,2010-09-14T04:59:59Z,ter,7,-,Sim
NO,Pinheiros,2010-09-14,6,2010-09-14T05:59:59Z,ter,72,-,Sim
NO,Pinheiros,2010-09-14,7,2010-09-14T06:59:59Z,ter,299,-,Sim
NO,Pinheiros,2010-09-14,8,2010-09-14T07:59:59Z,ter,407,-,Sim
NO,Pinheiros,2010-09-14,9,2010-09-14T08:59:59Z,ter,66,-,Sim
NO,Pinheiros,2010-09-14,10,2010-09-14T09:59:59Z,ter,55,-,Sim
NO,Pinheiros,2010-09-14,11,2010-09-14T10:59:59Z,ter,52,-,Sim
NO,Pinheiros,2010-09-14,12,2010-09-14T11:59:59Z,ter,33,-,Sim
NO,Pinheiros,2010-09-14,13,2010-09-14T12:59:59Z,ter,28,-,Sim
NO,Pinheiros,2010-09-14,14,2010-09-14T13:59:59Z,ter,20,-,Sim
NO,Pinheiros,2010-09-14,15,2010-09-14T14:59:59Z,ter,28,-,Sim
NO,Pinheiros,2010-09-14,16,2010-09-14T15:59:59Z,ter,19,-,Sim
NO,Pinheiros,2010-09-14,17,2010-09-14T16:59:59Z,ter,31,-,Sim
NO,Pinheiros,2010-09-14,18,2010-09-14T17:59:59Z,ter,73,-,Sim
NO,Pinheiros,2010-09-14,19,2010-09-14T18:59:59Z,ter,73,-,Sim
NO,Pinheiros,2010-09-14,20,2010-09-14T19:59:59Z,ter,42,-,Sim
NO,Pinheiros,2010-09-14,21,2010-09-14T20:59:59Z,ter,82,-,Sim
NO,Pinheiros,2010-09-14,22,2010-09-14T21:59:59Z,ter,64,-,Sim
NO,Pinheiros,2010-09-14,23,2010-09-14T22:59:59Z,ter,62,-,Sim
NO,Pinheiros,2010-09-14,24,2010-09-14T23:59:59Z,ter,23,-,Sim
NO,Pinheiros,2010-09-15,1,2010-09-15T00:59:59Z,qua,5,-,Não
NO,Pinheiros,2010-09-15,2,2010-09-15T01:59:59Z,qua,13,-,Sim
NO,Pinheiros,2010-09-15,3,2010-09-15T02:59:59Z,qua,4,-,Sim
NO,Pinheiros,2010-09-15,4,2010-09-15T03:59:59Z,qua,7,-,Sim
NO,Pinheiros,2010-09-15,5,2010-09-15T04:59:59Z,qua,52,-,Sim
NO,Pinheiros,2010-09-15,6,2010-09-15T05:59:59Z,qua,93,-,Sim
NO,Pinheiros,2010-09-15,7,2010-09-15T06:59:59Z,qua,20,-,Sim
NO,Pinheiros,2010-09-15,8,2010-09-15T07:59:59Z,qua,17,-,Sim
NO,Pinheiros,2010-09-15,9,2010-09-15T08:59:59Z,qua,19,-,Sim
NO,Pinheiros,2010-09-15,10,2010-09-15T09:59:59Z,qua,9,-,Sim
NO,Pinheiros,2010-09-15,11,2010-09-15T10:59:59Z,qua,8,-,Sim
NO,Pinheiros,2010-09-15,12,2010-09-15T11:59:59Z,qua,7,-,Sim
NO,Pinheiros,2010-09-15,13,2010-09-15T12:59:59Z,qua,7,-,Sim
NO,Pinheiros,2010-09-15,14,2010-09-15T13:59:59Z,qua,7,-,Sim
NO,Pinheiros,2010-09-15,15,2010-09-15T14:59:59Z,qua,9,-,Sim
NO,Pinheiros,2010-09-15,16,2010-09-15T15:59:59Z,qua,9,-,Sim
NO,Pinheiros,2010-09-15,17,2010-09-15T16:59:59Z,qua,6,-,Sim
NO,Pinheiros,2010-09-15,18,2010-09-15T17:59:59Z,qua,5,-,Sim
NO,Pinheiros,2010-09-15,19,2010-09-15T18:59:59Z,qua,9,-,Sim
NO,Pinheiros,2010-09-15,20,2010-09-15T19:59:59Z,qua,9,-,Sim
NO,Pinheiros,2010-09-15,21,2010-09-15T20:59:59Z,qua,7,-,Sim
NO,Pinheiros,2010-09-15,22,2010-09-15T21:59:59Z,qua,8,-,Sim
NO,Pinheiros,2010-09-15,23,2010-09-15T22:59:59Z,qua,4,-,Sim
NO,Pinheiros,2010-09-15,24,2010-09-15T23:59:59Z,qua,5,-,Sim
NO,Pinheiros,2010-09-16,1,2010-09-16T00:59:59Z,qui,1,-,Não
NO,Pinheiros,2010-09-16,2,2010-09-16T01:59:59Z,qui,1,-,Sim
NO,Pinheiros,2010-09-16,3,2010-09-16T02:59:59Z,qui,1,-,Sim
NO,Pinheiros,2010-09-16,4,2010-09-16T03:59:59Z,qui,1,-,Sim
NO,Pinheiros,2010-09-16,5,2010-09-16T04:59:59Z,qui,1,-,Sim
NO,Pinheiros,2010-09-16,6,2010-09-16T05:59:59Z,qui,2,-,Sim
NO,Pinheiros,2010-09-16,7,2010-09-16T06:59:59Z,qui,12,-,Sim
NO,Pinheiros,2010-09-16,8,2010-09-16T07:59:59Z,qui,21,-,Sim
NO,Pinheiros,2010-09-16,9,2010-09-16T08:59:59Z,qui,21,-,Sim
NO,Pinheiros,2010-09-16,10,2010-09-16T09:59:59Z,qui,23,-,Sim
NO,Pinheiros,2010-09-16,11,2010-09-16T10:59:59Z,qui,30,-,Sim
NO,Pinheiros,2010-09-16,12,2010-09-16T11:59:59Z,qui,32,-,Sim
NO,Pinheiros,2010-09-16,13,2010-09-16T12:59:59Z,qui,15,-,Sim
NO,Pinheiros,2010-09-16,14,2010-09-16T13:59:59Z,qui,10,-,Sim
NO,Pinheiros,2010-09-16,15,2010-09-16T14:59:59Z,qui,11,-,Sim
NO,Pinheiros,2010-09-16,16,2010-09-16T15:59:59Z,qui,10,-,Sim
NO,Pinheiros,2010-09-16,17,2010-09-16T16:59:59Z,qui,8,-,Sim
NO,Pinheiros,2010-09-16,18,2010-09-16T17:59:59Z,qui,14,-,Sim
NO,Pinheiros,2010-09-16,19,2010-09-16T18:59:59Z,qui,9,-,Sim
NO,Pinheiros,2010-09-16,20,2010-09-16T19:59:59Z,qui,9,-,Sim
NO,Pinheiros,2010-09-16,21,2010-09-16T20:59:59Z,qui,7,-,Sim
NO,Pinheiros,2010-09-16,22,2010-09-16T21:59:59Z,qui,10,-,Sim
NO,Pinheiros,2010-09-16,23,2010-09-16T22:59:59Z,qui,7,-,Sim
NO,Pinheiros,2010-09-16,24,2010-09-16T23:59:59Z,qui,6,-,Sim
NO,Pinheiros,2010-09-17,1,2010-09-17T00:59:59Z,sex,10,-,Não
NO,Pinheiros,2010-09-17,2,2010-09-17T01:59:59Z,sex,9,-,Sim
NO,Pinheiros,2010-09-17,3,2010-09-17T02:59:59Z,sex,3,-,Sim
NO,Pinheiros,2010-09-17,4,2010-09-17T03:59:59Z,sex,7,-,Sim
NO,Pinheiros,2010-09-17,5,2010-09-17T04:59:59Z,sex,8,-,Sim
NO,Pinheiros,2010-09-17,6,2010-09-17T05:59:59Z,sex,20,-,Sim
NO,Pinheiros,2010-09-17,7,2010-09-17T06:59:59Z,sex,85,-,Sim
NO,Pinheiros,2010-09-17,8,2010-09-17T07:59:59Z,sex,136,-,Sim
NO,Pinheiros,2010-09-17,9,2010-09-17T08:59:59Z,sex,119,-,Sim
NO,Pinheiros,2010-09-17,10,2010-09-17T09:59:59Z,sex,88,-,Sim
NO,Pinheiros,2010-09-17,11,2010-09-17T10:59:59Z,sex,75,-,Sim
NO,Pinheiros,2010-09-17,12,2010-09-17T11:59:59Z,sex,35,-,Sim
NO,Pinheiros,2010-09-17,13,2010-09-17T12:59:59Z,sex,39,-,Sim
NO,Pinheiros,2010-09-17,14,2010-09-17T13:59:59Z,sex,16,-,Sim
NO,Pinheiros,2010-09-17,15,2010-09-17T14:59:59Z,sex,12,-,Sim
NO,Pinheiros,2010-09-17,16,2010-09-17T15:59:59Z,sex,14,-,Sim
NO,Pinheiros,2010-09-17,17,2010-09-17T16:59:59Z,sex,9,-,Sim
NO,Pinheiros,2010-09-17,18,2010-09-17T17:59:59Z,sex,11,-,Sim
NO,Pinheiros,2010-09-17,19,2010-09-17T18:59:59Z,sex,18,-,Sim
NO,Pinheiros,2010-09-17,20,2010-09-17T19:59:59Z,sex,7,-,Sim
NO,Pinheiros,2010-09-17,21,2010-09-17T20:59:59Z,sex,2,-,Sim
NO,Pinheiros,2010-09-17,22,2010-09-17T21:59:59Z,sex,3,-,Sim
NO,Pinheiros,2010-09-17,23,2010-09-17T22:59:59Z,sex,2,-,Sim
NO,Pinheiros,2010-09-17,24,2010-09-17T23:59:59Z,sex,2,-,Sim
NO,Pinheiros,2010-09-18,1,2010-09-18T00:59:59Z,sáb,1,-,Não
NO,Pinheiros,2010-09-18,2,2010-09-18T01:59:59Z,sáb,2,-,Sim
NO,Pinheiros,2010-09-18,3,2010-09-18T02:59:59Z,sáb,1,-,Sim
NO,Pinheiros,2010-09-18,4,2010-09-18T03:59:59Z,sáb,1,-,Sim
NO,Pinheiros,2010-09-18,5,2010-09-18T04:59:59Z,sáb,1,-,Sim
NO,Pinheiros,2010-09-18,6,2010-09-18T05:59:59Z,sáb,1,-,Sim
NO,Pinheiros,2010-09-18,7,2010-09-18T06:59:59Z,sáb,2,-,Sim
NO,Pinheiros,2010-09-18,8,2010-09-18T07:59:59Z,sáb,5,-,Sim
NO,Pinheiros,2010-09-18,9,2010-09-18T08:59:59Z,sáb,7,-,Sim
NO,Pinheiros,2010-09-18,10,2010-09-18T09:59:59Z,sáb,7,-,Sim
NO,Pinheiros,2010-09-18,11,2010-09-18T10:59:59Z,sáb,8,-,Sim
NO,Pinheiros,2010-09-18,12,2010-09-18T11:59:59Z,sáb,6,-,Sim
NO,Pinheiros,2010-09-18,13,2010-09-18T12:59:59Z,sáb,3,-,Sim
NO,Pinheiros,2010-09-18,14,2010-09-18T13:59:59Z,sáb,3,-,Sim
NO,Pinheiros,2010-09-18,15,2010-09-18T14:59:59Z,sáb,3,-,Sim
NO,Pinheiros,2010-09-18,16,2010-09-18T15:59:59Z,sáb,4,-,Sim
NO,Pinheiros,2010-09-18,17,2010-09-18T16:59:59Z,sáb,2,-,Sim
NO,Pinheiros,2010-09-18,18,2010-09-18T17:59:59Z,sáb,2,-,Sim
NO,Pinheiros,2010-09-18,19,2010-09-18T18:59:59Z,sáb,2,-,Sim
NO,Pinheiros,2010-09-18,20,2010-09-18T19:59:59Z,sáb,1,-,Sim
NO,Pinheiros,2010-09-18,21,2010-09-18T20:59:59Z,sáb,1,-,Sim
NO,Pinheiros,2010-09-18,22,2010-09-18T21:59:59Z,sáb,1,-,Sim
NO,Pinheiros,2010-09-18,23,2010-09-18T22:59:59Z,sáb,2,-,Sim
NO,Pinheiros,2010-09-18,24,2010-09-18T23:59:59Z,sáb,2,-,Sim
NO,Pinheiros,2010-09-19,1,2010-09-19T00:59:59Z,dom,2,-,Não
NO,Pinheiros,2010-09-19,2,2010-09-19T01:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-19,3,2010-09-19T02:59:59Z,dom,1,-,Sim
NO,Pinheiros,2010-09-19,4,2010-09-19T03:59:59Z,dom,1,-,Sim
NO,Pinheiros,2010-09-19,5,2010-09-19T04:59:59Z,dom,1,-,Sim
NO,Pinheiros,2010-09-19,6,2010-09-19T05:59:59Z,dom,1,-,Sim
NO,Pinheiros,2010-09-19,7,2010-09-19T06:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-19,8,2010-09-19T07:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-19,9,2010-09-19T08:59:59Z,dom,2,-,Sim
NO,Pinheiros,2010-09-19,10,2010-09-19T09:59:59Z,dom,3,-,Sim
NO,Pinheiros,2010-09-19,11,2010-09-19T10:59:59Z,dom,4,-,Sim
NO,Pinheiros,2010-09-19,12,2010-09-19T11:59:59Z,dom,6,-,Sim
